Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2018-01-12,11:30:00,Pref - Tijuca,RJ88,SO2,16.17,ug/m3,automatico
2018-01-12,12:30:00,Pref - Tijuca,RJ88,SO2,25.81,ug/m3,automatico
2018-01-12,13:30:00,Pref - Tijuca,RJ88,SO2,12.04,ug/m3,automatico
2018-01-12,14:30:00,Pref - Tijuca,RJ88,SO2,5.57,ug/m3,automatico
2018-01-12,15:30:00,Pref - Tijuca,RJ88,SO2,1.82,ug/m3,automatico
2018-01-12,16:30:00,Pref - Tijuca,RJ88,SO2,1.62,ug/m3,automatico
2018-01-12,17:30:00,Pref - Tijuca,RJ88,SO2,2.61,ug/m3,automatico
2018-01-12,18:30:00,Pref - Tijuca,RJ88,SO2,5.89,ug/m3,automatico
2018-01-12,19:30:00,Pref - Tijuca,RJ88,SO2,3.48,ug/m3,automatico
2018-01-12,20:30:00,Pref - Tijuca,RJ88,SO2,2.51,ug/m3,automatico
2018-01-12,21:30:00,Pref - Tijuca,RJ88,SO2,1.21,ug/m3,automatico
2018-01-12,22:30:00,Pref - Tijuca,RJ88,SO2,1.11,ug/m3,automatico
2018-01-12,23:30:00,Pref - Tijuca,RJ88,SO2,0.54,ug/m3,automatico
2018-01-13,01:30:00,Pref - Tijuca,RJ88,SO2,1.43,ug/m3,automatico
2018-01-13,02:30:00,Pref - Tijuca,RJ88,SO2,1.59,ug/m3,automatico
2018-01-13,03:30:00,Pref - Tijuca,RJ88,SO2,2.57,ug/m3,automatico
2018-01-13,04:30:00,Pref - Tijuca,RJ88,SO2,5.27,ug/m3,automatico
2018-01-13,05:30:00,Pref - Tijuca,RJ88,SO2,3.25,ug/m3,automatico
2018-01-13,06:30:00,Pref - Tijuca,RJ88,SO2,3.69,ug/m3,automatico
2018-01-13,07:30:00,Pref - Tijuca,RJ88,SO2,8.27,ug/m3,automatico
2018-01-13,08:30:00,Pref - Tijuca,RJ88,SO2,12.26,ug/m3,automatico
2018-01-13,09:30:00,Pref - Tijuca,RJ88,SO2,47.32,ug/m3,automatico
2018-01-13,10:30:00,Pref - Tijuca,RJ88,SO2,44.79,ug/m3,automatico
2018-01-13,11:30:00,Pref - Tijuca,RJ88,SO2,8.85,ug/m3,automatico
2018-01-13,12:30:00,Pref - Tijuca,RJ88,SO2,4.05,ug/m3,automatico
2018-01-13,13:30:00,Pref - Tijuca,RJ88,SO2,4.81,ug/m3,automatico
2018-01-13,14:30:00,Pref - Tijuca,RJ88,SO2,4.09,ug/m3,automatico
2018-01-13,15:30:00,Pref - Tijuca,RJ88,SO2,3.25,ug/m3,automatico
2018-01-13,16:30:00,Pref - Tijuca,RJ88,SO2,3.07,ug/m3,automatico
2018-01-13,17:30:00,Pref - Tijuca,RJ88,SO2,2.42,ug/m3,automatico
2018-01-13,18:30:00,Pref - Tijuca,RJ88,SO2,4.24,ug/m3,automatico
2018-01-13,19:30:00,Pref - Tijuca,RJ88,SO2,2.76,ug/m3,automatico
2018-01-13,20:30:00,Pref - Tijuca,RJ88,SO2,1.9,ug/m3,automatico
2018-01-13,21:30:00,Pref - Tijuca,RJ88,SO2,2.24,ug/m3,automatico
2018-01-13,22:30:00,Pref - Tijuca,RJ88,SO2,3.22,ug/m3,automatico
