Código do IBGE;Código do Município;Município;Estado;Ano de Referência;Prestadores;Serviços;Natureza Jurídica;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES003 - Quantidade de economias ativas de esgotos;ES004 - Extensão da rede de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES009 - Quantidade de ligações totais de esgotos;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES026 - População urbana atendida com esgotamento sanitário;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN021_AE - Extensão da rede de esgoto por ligação;IN024_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN046_AE - Índice de esgoto tratado referido à água consumida;IN047_AE - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN059_AE - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário
;160070;Tartarugalzinho;AP;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;160080;Vitória do Jari;AP;1999;[16003000] Companhia de Água e Esgoto do Amapá - CAESA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;160080;Vitória do Jari;AP;1998;[16003000] Companhia de Água e Esgoto do Amapá - CAESA;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;160080;Vitória do Jari;AP;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290010;Abaíra;BA;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;290010;Abaíra;BA;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;290010;Abaíra;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290010;Abaíra;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290010;Abaíra;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290020;Abaré;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290020;Abaré;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290020;Abaré;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290020;Abaré;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290020;Abaré;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290030;Acajutiba;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290030;Acajutiba;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290030;Acajutiba;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290030;Acajutiba;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290030;Acajutiba;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290035;Adustina;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290035;Adustina;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290035;Adustina;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290035;Adustina;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290035;Adustina;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290040;Água Fria;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290040;Água Fria;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290040;Água Fria;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290040;Água Fria;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290040;Água Fria;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290060;Aiquara;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290060;Aiquara;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290060;Aiquara;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290060;Aiquara;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290060;Aiquara;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290070;Alagoinhas;BA;1999;[29007011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;290070;Alagoinhas;BA;1998;[29007011] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290070;Alagoinhas;BA;1997;[29007011] Serviço Autônomo de Água e Esgoto - SAAE;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290070;Alagoinhas;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290070;Alagoinhas;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290080;Alcobaça;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290080;Alcobaça;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290080;Alcobaça;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290080;Alcobaça;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290080;Alcobaça;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290090;Almadina;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290090;Almadina;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290090;Almadina;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290090;Almadina;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290090;Almadina;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290100;Amargosa;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290100;Amargosa;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290100;Amargosa;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290100;Amargosa;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290100;Amargosa;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290110;Amélia Rodrigues;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290110;Amélia Rodrigues;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290110;Amélia Rodrigues;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290110;Amélia Rodrigues;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290110;Amélia Rodrigues;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290115;América Dourada;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290115;América Dourada;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290115;América Dourada;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290115;América Dourada;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290115;América Dourada;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290120;Anagé;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290120;Anagé;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290120;Anagé;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290120;Anagé;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290120;Anagé;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290130;Andaraí;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290130;Andaraí;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290130;Andaraí;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290130;Andaraí;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290130;Andaraí;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290135;Andorinha;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290135;Andorinha;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290135;Andorinha;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290135;Andorinha;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290135;Andorinha;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290140;Angical;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290140;Angical;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290140;Angical;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290140;Angical;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290140;Angical;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290150;Anguera;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290150;Anguera;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290150;Anguera;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290150;Anguera;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290150;Anguera;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290160;Antas;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290160;Antas;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290160;Antas;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290160;Antas;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290160;Antas;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290170;Antônio Cardoso;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290170;Antônio Cardoso;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290170;Antônio Cardoso;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290170;Antônio Cardoso;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290170;Antônio Cardoso;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290180;Antônio Gonçalves;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290180;Antônio Gonçalves;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290180;Antônio Gonçalves;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290180;Antônio Gonçalves;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290180;Antônio Gonçalves;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290190;Aporá;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290190;Aporá;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290190;Aporá;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290190;Aporá;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290190;Aporá;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290195;Apuarema;BA;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;290195;Apuarema;BA;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;290195;Apuarema;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290195;Apuarema;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290195;Apuarema;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290205;Araças;BA;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;290205;Araças;BA;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;290205;Araças;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290205;Araças;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290205;Araças;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290200;Aracatu;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290200;Aracatu;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290200;Aracatu;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290200;Aracatu;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290200;Aracatu;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290210;Araci;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290210;Araci;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290210;Araci;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290210;Araci;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290210;Araci;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290220;Aramari;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290220;Aramari;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290220;Aramari;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290220;Aramari;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290220;Aramari;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290225;Arataca;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290225;Arataca;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290225;Arataca;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290225;Arataca;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290225;Arataca;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290230;Aratuípe;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290230;Aratuípe;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290230;Aratuípe;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290230;Aratuípe;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290230;Aratuípe;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290240;Aurelino Leal;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290240;Aurelino Leal;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290240;Aurelino Leal;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290240;Aurelino Leal;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290240;Aurelino Leal;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290250;Baianópolis;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290250;Baianópolis;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290250;Baianópolis;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290250;Baianópolis;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290250;Baianópolis;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290260;Baixa Grande;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290260;Baixa Grande;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290260;Baixa Grande;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290260;Baixa Grande;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290260;Baixa Grande;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290265;Banzaê;BA;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;290265;Banzaê;BA;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;290265;Banzaê;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290265;Banzaê;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290265;Banzaê;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290270;Barra;BA;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;290270;Barra;BA;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;290270;Barra;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290270;Barra;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290270;Barra;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290280;Barra da Estiva;BA;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;290280;Barra da Estiva;BA;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;290280;Barra da Estiva;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290280;Barra da Estiva;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290280;Barra da Estiva;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290290;Barra do Choça;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290290;Barra do Choça;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290290;Barra do Choça;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290290;Barra do Choça;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290290;Barra do Choça;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290300;Barra do Mendes;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290300;Barra do Mendes;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290300;Barra do Mendes;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290300;Barra do Mendes;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290300;Barra do Mendes;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290310;Barra do Rocha;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290310;Barra do Rocha;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290310;Barra do Rocha;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290310;Barra do Rocha;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290310;Barra do Rocha;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290320;Barreiras;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290320;Barreiras;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;290320;Barreiras;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290320;Barreiras;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290320;Barreiras;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290323;Barro Alto;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290323;Barro Alto;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290323;Barro Alto;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290323;Barro Alto;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290323;Barro Alto;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290330;Barro Preto;BA;1999;;;;;;;;;;;;;;;;;;;;;;;;;;
;290330;Barro Preto;BA;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;290330;Barro Preto;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290330;Barro Preto;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290330;Barro Preto;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290340;Belmonte;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290340;Belmonte;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290340;Belmonte;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290340;Belmonte;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290340;Belmonte;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290350;Belo Campo;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290350;Belo Campo;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290350;Belo Campo;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290350;Belo Campo;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290350;Belo Campo;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290360;Biritinga;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290360;Biritinga;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290360;Biritinga;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290360;Biritinga;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290360;Biritinga;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290370;Boa Nova;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290370;Boa Nova;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290370;Boa Nova;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290370;Boa Nova;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290370;Boa Nova;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290380;Boa Vista do Tupim;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290380;Boa Vista do Tupim;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290380;Boa Vista do Tupim;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290380;Boa Vista do Tupim;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290380;Boa Vista do Tupim;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290390;Bom Jesus da Lapa;BA;1999;[29039011] Serviço Autônomo de Água e Esgoto - SAAE;Água e Esgoto;;;;;;;;;;;;;;;;;;;;;;;;
;290390;Bom Jesus da Lapa;BA;1998;;;;;;;;;;;;;;;;;;;;;;;;;;
;290390;Bom Jesus da Lapa;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290390;Bom Jesus da Lapa;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290390;Bom Jesus da Lapa;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290395;Bom Jesus da Serra;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290395;Bom Jesus da Serra;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290395;Bom Jesus da Serra;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290395;Bom Jesus da Serra;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
;290395;Bom Jesus da Serra;BA;1995;;;;;;;;;;;;;;;;;;;;;;;;;;
;290400;Boninal;BA;1999;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290400;Boninal;BA;1998;[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA;Água;;;;;;;;;;;;;;;;;;;;;;;;
;290400;Boninal;BA;1997;;;;;;;;;;;;;;;;;;;;;;;;;;
;290400;Boninal;BA;1996;;;;;;;;;;;;;;;;;;;;;;;;;;
